Date,Close
2000-10-02,9.206521034240723
2000-10-03,9.258766174316406
2000-10-04,9.278365135192871
2000-10-05,9.278365135192871
2000-10-06,9.159714698791504
2000-10-09,9.125974655151367
2000-10-10,9.125974655151367
2000-10-11,8.930045127868652
2000-10-12,8.930045127868652
2000-10-13,8.908270835876465
2000-10-16,8.885416984558105
2000-10-17,8.885416984558105
2000-10-18,8.885416984558105
2000-10-19,8.885416984558105
2000-10-20,8.885416984558105
2000-10-23,8.985552787780762
2000-10-24,8.985552787780762
2000-10-25,8.985552787780762
2000-10-26,9.037809371948242
2000-10-27,9.037809371948242
2000-10-30,9.037809371948242
2000-10-31,9.037809371948242
2000-11-01,9.037809371948242
2000-11-02,9.037809371948242
2000-11-03,9.33931827545166
2000-11-06,9.391561508178711
2000-11-07,9.419867515563965
2000-11-08,9.419867515563965
2000-11-09,9.444904327392578
2000-11-10,9.444904327392578
2000-11-13,9.304490089416504
2000-11-14,9.33496379852295
2000-11-15,9.284895896911621
2000-11-16,9.284895896911621
2000-11-17,9.184749603271484
2000-11-20,9.184749603271484
2000-11-21,9.143385887145996
2000-11-22,9.143385887145996
2000-11-24,9.143385887145996
2000-11-27,9.143385887145996
2000-11-28,9.232646942138672
2000-11-29,9.304490089416504
2000-11-30,9.178218841552734
2000-12-01,9.182578086853027
2000-12-04,9.278365135192871
2000-12-05,9.378503799438477
2000-12-06,9.378503799438477
2000-12-07,9.337137222290039
2000-12-08,9.378503799438477
2000-12-11,9.426396369934082
2000-12-12,9.411160469055176
2000-12-13,9.478643417358398
2000-12-14,9.391561508178711
2000-12-15,9.269938468933105
2000-12-18,9.375969886779785
2000-12-19,9.394552230834961
2000-12-20,9.239325523376465
2000-12-21,9.224027633666992
2000-12-22,9.261190414428711
2000-12-26,9.261190414428711
2000-12-27,9.54322624206543
2000-12-28,9.597882270812988
2000-12-29,9.55306339263916
2001-01-02,9.471077919006348
2001-01-03,9.5694580078125
2001-01-04,9.440469741821289
2001-01-05,9.361760139465332
2001-01-08,9.335531234741211
2001-01-09,9.357391357421875
2001-01-10,9.337713241577148
2001-01-11,9.374876976013184
2001-01-12,9.26337718963623
2001-01-16,9.26337718963623
2001-01-17,9.309292793273926
2001-01-18,9.348642349243164
2001-01-19,9.348642349243164
2001-01-22,9.272122383117676
2001-01-23,9.272122383117676
2001-01-24,9.272122383117676
2001-01-25,9.383626937866211
2001-01-26,9.40111255645752
2001-01-29,9.420353889465332
2001-01-30,9.43644905090332
2001-01-31,9.479122161865234
2001-02-01,9.48681640625
2001-02-02,9.48681640625
2001-02-05,9.48681640625
2001-02-06,9.555380821228027
2001-02-07,9.556780815124512
2001-02-08,9.556780815124512
2001-02-09,9.490318298339844
2001-02-12,9.490318298339844
2001-02-13,9.546285629272461
2001-02-14,9.546285629272461
2001-02-15,9.39236831665039
2001-02-16,9.381876945495605
2001-02-20,9.30981731414795
2001-02-21,9.241950988769531
2001-02-22,9.140507698059082
2001-02-23,9.104124069213867
2001-02-26,9.25244426727295
2001-02-27,9.264339447021484
2001-02-28,9.207667350769043
2001-03-01,9.140507698059082
2001-03-02,9.140507698059082
2001-03-05,9.140507698059082
2001-03-06,9.140507698059082
2001-03-07,9.187386512756348
2001-03-08,9.262940406799316
2001-03-09,9.213971138000488
2001-03-12,9.102025032043457
2001-03-13,8.883749961853027
2001-03-14,8.883749961853027
2001-03-15,8.883749961853027
2001-03-16,8.88339614868164
2001-03-19,8.64441204071045
2001-03-20,8.624725341796875
2001-03-21,8.505228996276855
2001-03-22,8.164319038391113
2001-03-23,8.164319038391113
2001-03-26,8.56989860534668
2001-03-27,8.642297744750977
2001-03-28,8.68798542022705
2001-03-29,8.68095588684082
2001-03-30,8.820133209228516
2001-04-02,8.846142768859863
2001-04-03,8.686580657958984
2001-04-04,8.533347129821777
2001-04-05,8.730164527893066
2001-04-06,8.635268211364746
2001-04-09,8.733675956726074
2001-04-10,8.926972389221191
2001-04-11,8.926972389221191
2001-04-12,8.796939849853516
2001-04-16,8.796939849853516
2001-04-17,8.912919044494629
2001-04-18,9.208141326904297
2001-04-19,9.190568923950195
2001-04-20,9.106220245361328
2001-04-23,9.078103065490723
2001-04-24,9.014837265014648
2001-04-25,9.105518341064453
2001-04-26,9.2039213180542
2001-04-27,9.2039213180542
2001-04-30,9.24679946899414
2001-05-01,9.281950950622559
2001-05-02,9.31709098815918
2001-05-03,9.201109886169434
2001-05-04,9.201109886169434
2001-05-07,9.366996765136719
2001-05-08,9.299520492553711
2001-05-09,9.257347106933594
2001-05-10,9.31709098815918
2001-05-11,9.201109886169434
2001-05-14,9.201109886169434
2001-05-15,9.303031921386719
2001-05-16,9.549053192138672
2001-05-17,9.531478881835938
2001-05-18,9.495635032653809
2001-05-21,9.580683708190918
2001-05-22,9.56662654876709
2001-05-23,9.499849319458008
2001-05-24,9.478763580322266
2001-05-25,9.478763580322266
2001-05-29,9.461189270019531
2001-05-30,9.419013023376465
2001-05-31,9.404959678649902
2001-06-01,9.404959678649902
2001-06-04,9.496332168579102
2001-06-05,9.496332168579102
2001-06-06,9.49774169921875
2001-06-07,9.49774169921875
2001-06-08,9.404959678649902
2001-06-11,9.376839637756348
2001-06-12,9.376839637756348
2001-06-13,9.345208168029785
2001-06-14,9.189162254333496
2001-06-15,9.204195976257324
2001-06-18,9.19149398803711
2001-06-19,9.247946739196777
2001-06-20,9.255002975463867
2001-06-21,9.255002975463867
2001-06-22,9.258528709411621
2001-06-25,9.173850059509277
2001-06-26,9.173850059509277
2001-06-27,9.120924949645996
2001-06-28,9.22324275970459
2001-06-29,9.138564109802246
2001-07-02,9.247946739196777
2001-07-03,9.247946739196777
2001-07-05,9.195021629333496
2001-07-06,9.195021629333496
2001-07-09,9.195021629333496
2001-07-10,9.195021629333496
2001-07-11,9.195021629333496
2001-07-12,9.106810569763184
2001-07-13,9.142091751098633
2001-07-16,9.159736633300781
2001-07-17,9.13150691986084
2001-07-18,9.13150691986084
2001-07-19,9.13150691986084
2001-07-20,9.209135055541992
2001-07-23,9.209135055541992
2001-07-24,9.209135055541992
2001-07-25,9.209135055541992
2001-07-26,9.05035400390625
2001-07-27,9.05035400390625
2001-07-30,9.173850059509277
2001-07-31,9.173850059509277
2001-08-01,9.173850059509277
2001-08-02,9.2726469039917
2001-08-03,9.2726469039917
2001-08-06,9.2726469039917
2001-08-07,9.2726469039917
2001-08-08,9.175263404846191
2001-08-09,9.175263404846191
2001-08-10,9.163264274597168
2001-08-13,9.127981185913086
2001-08-14,9.127981185913086
2001-08-15,9.195021629333496
2001-08-16,9.11386775970459
2001-08-17,8.99531364440918
2001-08-20,8.99531364440918
2001-08-21,9.197843551635742
2001-08-22,9.06941032409668
2001-08-23,9.08775520324707
2001-08-24,9.16538143157959
2001-08-27,9.15832805633545
2001-08-28,9.15832805633545
2001-08-29,9.15832805633545
2001-08-30,8.856293678283691
2001-08-31,8.856293678283691
2001-09-04,9.02495288848877
2001-09-05,9.02495288848877
2001-09-06,8.768081665039062
2001-09-07,8.675643920898438
2001-09-10,8.650941848754883
2001-09-17,8.369375228881836
2001-09-18,8.439942359924316
2001-09-19,8.182371139526367
2001-09-20,8.076515197753906
2001-09-21,7.842763423919678
2001-09-24,8.082402229309082
2001-09-25,8.103669166564941
2001-09-26,8.180240631103516
2001-09-27,8.33054256439209
2001-09-28,8.511333465576172
2001-10-01,8.499992370605469
2001-10-02,8.486520767211914
2001-10-03,8.66518497467041
2001-10-04,8.660223960876465
2001-10-05,8.57868766784668
2001-10-08,8.532607078552246
2001-10-09,8.535439491271973
2001-10-10,8.662347793579102
2001-10-11,8.646754264831543
2001-10-12,8.623355865478516
2001-10-15,8.623355865478516
2001-10-16,8.682201385498047
2001-10-17,8.656676292419434
2001-10-18,8.577980995178223
2001-10-19,8.46950626373291
2001-10-22,8.651005744934082
2001-10-23,8.583653450012207
2001-10-24,8.587905883789062
2001-10-25,8.490774154663086
2001-10-26,8.717650413513184
2001-10-29,8.57656192779541
2001-10-30,8.43689250946045
2001-10-31,8.43689250946045
2001-11-01,8.512043952941895
2001-11-02,8.512043952941895
2001-11-05,8.638954162597656
2001-11-06,8.638954162597656
2001-11-07,8.741750717163086
2001-11-08,8.767281532287598
2001-11-09,8.735373497009277
2001-11-12,8.720481872558594
2001-11-13,8.832508087158203
2001-11-14,8.832508087158203
2001-11-15,8.830377578735352
2001-11-16,8.802728652954102
2001-11-19,8.831795692443848
2001-11-20,8.89773178100586
2001-11-21,8.859444618225098
2001-11-23,8.859444618225098
2001-11-26,8.96508502960205
2001-11-27,8.961538314819336
2001-11-28,8.794926643371582
2001-11-29,8.792799949645996
2001-11-30,8.792799949645996
2001-12-03,8.792799949645996
2001-12-04,8.759479522705078
2001-12-05,8.921836853027344
2001-12-06,8.977137565612793
2001-12-07,8.977137565612793
2001-12-10,8.858734130859375
2001-12-11,8.801307678222656
2001-12-12,8.785004615783691
2001-12-13,8.721195220947266
2001-12-14,8.651714324951172
2001-12-17,8.753811836242676
2001-12-18,8.832508087158203
2001-12-19,8.823288917541504
2001-12-20,8.823288917541504
2001-12-21,8.93421459197998
2001-12-24,8.944902420043945
2001-12-26,9.019000053405762
2001-12-27,8.999048233032227
2001-12-28,9.04749584197998
2001-12-31,9.017576217651367
2002-01-02,8.95559024810791
2002-01-03,8.95559024810791
2002-01-04,8.95559024810791
2002-01-07,9.055336952209473
2002-01-08,8.987650871276855
2002-01-09,9.014009475708008
2002-01-10,8.93777847290039
2002-01-11,8.895033836364746
2002-01-14,8.877931594848633
2002-01-15,8.870092391967773
2002-01-16,8.848723411560059
2002-01-17,8.848723411560059
2002-01-18,8.766790390014648
2002-01-22,8.79742431640625
2002-01-23,8.81666088104248
2002-01-24,8.815237045288086
2002-01-25,8.850861549377441
2002-01-28,8.752541542053223
2002-01-29,8.518139839172363
2002-01-30,8.612895011901855
2002-01-31,8.642107963562012
2002-02-01,8.70337963104248
2002-02-04,8.48251724243164
2002-02-05,8.397026062011719
2002-02-06,8.357125282287598
2002-02-07,8.395596504211426
2002-02-08,8.449745178222656
2002-02-11,8.513154029846191
2002-02-12,8.544500350952148
2002-02-13,8.627857208251953
2002-02-14,8.61361026763916
2002-02-15,8.549489974975586
2002-02-19,8.444761276245117
2002-02-20,8.56373405456543
2002-02-21,8.457585334777832
2002-02-22,8.585111618041992
2002-02-25,8.624298095703125
2002-02-26,8.637832641601562
2002-02-27,8.699822425842285
2002-02-28,8.749691009521484
2002-03-01,8.890758514404297
2002-03-04,9.017576217651367
2002-03-05,9.014725685119629
2002-03-06,9.109479904174805
2002-03-07,9.08027172088623
2002-03-08,9.08027172088623
2002-03-11,9.162203788757324
2002-03-12,9.144392967224121
2002-03-13,9.130143165588379
2002-03-14,9.130143165588379
2002-03-15,9.219062805175781
2002-03-18,9.219062805175781
2002-03-19,9.253402709960938
2002-03-20,9.13751220703125
2002-03-21,9.119625091552734
2002-03-22,9.07956600189209
2002-03-25,9.023764610290527
2002-03-26,9.045228004455566
2002-03-27,9.089578628540039
2002-03-28,9.119625091552734
2002-04-01,9.035210609436035
2002-04-02,9.049517631530762
2002-04-03,8.975834846496582
2002-04-04,8.917890548706055
2002-04-05,8.945794105529785
2002-04-08,8.902153968811035
2002-04-09,8.886414527893066
2002-04-10,8.985852241516113
2002-04-11,8.778392791748047
2002-04-12,8.820599555969238
2002-04-15,8.788405418395996
2002-04-16,8.944358825683594
2002-04-17,8.902864456176758
2002-04-18,8.945794105529785
2002-04-19,8.935771942138672
2002-04-22,8.814873695373535
2002-04-23,8.810582160949707
2002-04-24,8.822031021118164
2002-04-25,8.679668426513672
2002-04-26,8.615285873413086
2002-04-29,8.52371883392334
2002-04-30,8.58023452758789
2002-05-01,8.656063079833984
2002-05-02,8.68110179901123
2002-05-03,8.666790962219238
2002-05-06,8.666790962219238
2002-05-07,8.477216720581055
2002-05-08,8.668938636779785
2002-05-09,8.573792457580566
2002-05-10,8.573792457580566
2002-05-13,8.627449035644531
2002-05-14,8.627449035644531
2002-05-15,8.736899375915527
2002-05-16,8.73117733001709
2002-05-17,8.73117733001709
2002-05-20,8.716864585876465
2002-05-21,8.720443725585938
2002-05-22,8.714009284973145
2002-05-23,8.807005882263184
2002-05-24,8.807005882263184
2002-05-28,8.64604663848877
2002-05-29,8.627449035644531
2002-05-30,8.609566688537598
2002-05-31,8.706138610839844
2002-06-03,8.446454048156738
2002-06-04,8.40210247039795
2002-06-05,8.445026397705078
2002-06-06,8.271902084350586
2002-06-07,8.271902084350586
2002-06-10,8.301947593688965
2002-06-11,8.233991622924805
2002-06-12,8.244723320007324
2002-06-13,8.14242172241211
2002-06-14,8.145999908447266
2002-06-17,8.296228408813477
2002-06-18,8.383506774902344
2002-06-19,8.266181945800781
2002-06-20,8.14456844329834
2002-06-21,8.081768989562988
2002-06-24,7.9940104484558105
2002-06-25,8.109103202819824
2002-06-26,7.826405048370361
2002-06-27,7.934307098388672
2002-06-28,8.049397468566895
2002-07-01,8.049397468566895
2002-07-02,7.786839008331299
2002-07-03,7.750872611999512
2002-07-05,7.833597660064697
2002-07-08,7.952287673950195
2002-07-09,7.952287673950195
2002-07-10,7.458104133605957
2002-07-11,7.43076753616333
2002-07-12,7.473927021026611
2002-07-15,7.38041353225708
2002-07-16,7.322864055633545
2002-07-17,7.322864055633545
2002-07-18,7.099872589111328
2002-07-19,6.884069442749023
2002-07-22,6.68121337890625
2002-07-23,6.434484481811523
2002-07-24,6.862490177154541
2002-07-25,6.83371639251709
2002-07-26,6.93442440032959
2002-07-29,7.283303737640381
2002-07-30,7.326463222503662
2002-07-31,7.365306854248047
2002-08-01,7.268916606903076
2002-08-02,7.128645420074463
2002-08-05,6.911405563354492
2002-08-06,7.205615997314453
2002-08-07,7.232950210571289
2002-08-08,7.4163818359375
2002-08-09,7.50629997253418
2002-08-12,7.439396381378174
2002-08-13,7.479682922363281
2002-08-14,7.594058513641357
2002-08-15,7.639376163482666
2002-08-16,7.596933364868164
2002-08-19,7.617797374725342
2002-08-20,7.678223609924316
2002-08-21,7.624987602233887
2002-08-22,7.733608722686768
2002-08-23,7.660956382751465
2002-08-26,7.620675086975098
2002-08-27,7.70267391204834
2002-08-28,7.530754089355469
2002-08-29,7.5580878257751465
2002-08-30,7.55880880355835
2002-09-03,7.220003128051758
2002-09-04,7.259565830230713
2002-09-05,7.256687641143799
2002-09-06,7.256687641143799
2002-09-09,7.429330348968506
2002-09-10,7.389766216278076
2002-09-11,7.464574337005615
2002-09-12,7.2602858543396
2002-09-13,7.2602858543396
2002-09-16,7.204896450042725
2002-09-17,7.152382850646973
2002-09-18,7.085484504699707
2002-09-19,6.869682788848877
2002-09-20,6.943919658660889
2002-09-23,6.831221103668213
2002-09-24,6.706882953643799
2002-09-25,6.890844345092773
2002-09-26,7.054441452026367
2002-09-27,6.9766435623168945
2002-09-30,6.775956153869629
2002-10-01,6.994820594787598
2002-10-02,6.8348565101623535
2002-10-03,6.823946952819824
2002-10-04,6.544008731842041
2002-10-07,6.55782413482666
2002-10-08,6.584000110626221
2002-10-09,6.365867614746094
2002-10-10,6.536736965179443
2002-10-11,6.853031158447266
2002-10-14,6.871212959289551
2002-10-15,7.158419132232666
2002-10-16,7.068984508514404
2002-10-17,7.234768390655518
2002-10-18,7.24203634262085
2002-10-21,7.386733055114746
2002-10-22,7.3038434982299805
2002-10-23,7.29656982421875
2002-10-24,7.220228672027588
2002-10-25,7.22385835647583
2002-10-28,7.294389247894287
2002-10-29,7.181689262390137
2002-10-30,7.3569207191467285
2002-10-31,7.304566860198975
2002-11-01,7.438356876373291
2002-11-04,7.587418079376221
2002-11-05,7.540152072906494
2002-11-06,7.605592250823975
2002-11-07,7.478349685668945
2002-11-08,7.376554012298584
2002-11-11,7.245674133300781
2002-11-12,7.275483131408691
2002-11-13,7.259489059448242
2002-11-14,7.343831539154053
2002-11-15,7.404182434082031
2002-11-18,7.376554012298584
2002-11-19,7.439084529876709
2002-11-20,7.540152072906494
2002-11-21,7.6746673583984375
2002-11-22,7.687756061553955
2002-11-25,7.605592250823975
2002-11-26,7.561967849731445
2002-11-27,7.718294620513916
2002-11-29,7.718294620513916
2002-12-02,7.663764476776123
2002-12-03,7.5910515785217285
2002-12-04,7.598321914672852
2002-12-05,7.5037946701049805
2002-12-06,7.560513019561768
2002-12-09,7.408548831939697
2002-12-10,7.51107120513916
2002-12-11,7.524158477783203
2002-12-12,7.460896015167236
2002-12-13,7.406366348266602
2002-12-16,7.550331115722656
2002-12-17,7.505978584289551
2002-12-18,7.452899932861328
2002-12-19,7.369278907775879
2002-12-20,7.506704330444336
2002-12-23,7.500848770141602
2002-12-24,7.500848770141602
2002-12-26,7.536722660064697
2002-12-27,7.343438625335693
2002-12-30,7.361741542816162
2002-12-31,7.396883010864258
2003-01-02,7.593830585479736
2003-01-03,7.631169319152832
2003-01-06,7.8391032218933105
2003-01-07,7.730742454528809
2003-01-08,7.649473667144775
2003-01-09,7.770280838012695
2003-01-10,7.738795280456543
2003-01-13,7.822995185852051
2003-01-14,7.788588047027588
2003-01-15,7.788588047027588
2003-01-16,7.7131733894348145
2003-01-17,7.625313758850098
2003-01-21,7.467904090881348
2003-01-22,7.4312944412231445
2003-01-23,7.384437084197998
2003-01-24,7.193344593048096
2003-01-27,7.0571675300598145
2003-01-28,7.136239528656006
2003-01-29,7.167723178863525
2003-01-30,7.109149932861328
2003-01-31,7.158936977386475
2003-02-03,7.2497239112854
2003-02-04,7.136239528656006
2003-02-05,7.15673828125
2003-02-06,7.038865089416504
2003-02-07,7.027884006500244
2003-02-10,7.009579181671143
2003-02-11,7.0359368324279785
2003-02-12,6.854362487792969
2003-02-13,6.75918436050415
2003-02-14,7.004451751708984
2003-02-18,7.115737438201904
2003-02-19,7.043257236480713
2003-02-20,7.0154337882995605
2003-02-21,7.07034969329834
2003-02-24,7.07034969329834
2003-02-25,6.838256359100342
2003-02-26,6.893898963928223
2003-02-27,6.928309917449951
2003-02-28,6.931239128112793
2003-03-03,6.992004871368408
2003-03-04,6.844844818115234
2003-03-05,6.869739055633545
2003-03-06,6.832399845123291
2003-03-07,6.855827331542969
2003-03-10,6.696218490600586
2003-03-11,6.706467628479004
2003-03-12,6.642039775848389
2003-03-13,6.810430526733398
2003-03-14,6.8821868896484375
2003-03-17,7.068150520324707
2003-03-18,7.069613933563232
2003-03-19,7.164062976837158
2003-03-20,7.188222885131836
2003-03-21,7.3132476806640625
2003-03-24,7.143993854522705
2003-03-25,7.185206413269043
2003-03-26,7.1462016105651855
2003-03-27,7.1462016105651855
2003-03-28,7.110878944396973
2003-03-31,7.00123405456543
2003-04-01,7.071879863739014
2003-04-02,7.232302188873291
2003-04-03,7.235248565673828
2003-04-04,7.244813919067383
2003-04-07,7.350781440734863
2003-04-08,7.237452983856201
