Date,Close
2016-09-16,96.43000030517578
2016-09-19,97.41999816894531
2016-09-20,97.26000213623047
2016-09-21,97.9000015258789
2016-09-22,97.9000015258789
2016-09-23,99.16999816894531
2016-09-26,99.16999816894531
2016-09-27,97.30000305175781
2016-09-28,97.30000305175781
2016-09-29,98.16000366210938
2016-09-30,98.55000305175781
2016-10-04,99.08000183105469
2016-10-05,98.61000061035156
2016-10-06,98.54000091552734
2016-10-07,97.38999938964844
2016-10-10,98.41000366210938
2016-10-11,97.91999816894531
2016-10-12,97.19000244140625
2016-10-13,96.13999938964844
2016-10-14,97.29000091552734
2016-10-17,96.7699966430664
2016-10-18,98.45999908447266
2016-10-19,98.80999755859375
2016-10-20,98.9800033569336
2016-10-21,99.08999633789062
2016-10-24,99.16000366210938
2016-10-25,99.13999938964844
2016-10-26,99.16000366210938
2016-10-27,99.23999786376953
2016-10-28,99.66999816894531
2016-10-31,99.30000305175781
2016-11-01,98.4800033569336
2016-11-02,97.29000091552734
2016-11-03,97.8499984741211
2016-11-04,96.58999633789062
2016-11-07,97.91999816894531
2016-11-08,97.97000122070312
2016-11-09,99.5199966430664
2016-11-10,98.98999786376953
2016-11-11,98.91999816894531
2016-11-14,99.08000183105469
2016-11-15,99.66999816894531
2016-11-16,99.52999877929688
2016-11-17,100.31999969482422
2016-11-18,99.97000122070312
2016-11-21,100.05999755859375
2016-11-22,100.66999816894531
2016-11-23,100.56999969482422
2016-11-24,100.77999877929688
2016-11-25,101.0
2016-11-28,100.37999725341797
2016-11-29,101.08999633789062
2016-11-30,101.4000015258789
2016-12-01,100.91999816894531
2016-12-02,100.68000030517578
2016-12-05,101.37999725341797
2016-12-06,102.68000030517578
2016-12-07,104.02999877929688
2016-12-08,105.16000366210938
2016-12-09,105.9800033569336
2016-12-12,105.9000015258789
2016-12-13,106.79000091552734
2016-12-14,106.31999969482422
2016-12-15,107.36000061035156
2016-12-16,107.91999816894531
2016-12-19,107.91000366210938
2016-12-20,108.4800033569336
2016-12-21,108.5
2016-12-22,108.01000213623047
2016-12-23,108.58999633789062
2016-12-27,108.81999969482422
2016-12-28,108.7300033569336
2016-12-29,108.61000061035156
2016-12-30,108.69000244140625
2017-01-02,109.73999786376953
2017-01-03,109.69000244140625
2017-01-04,109.68000030517578
2017-01-05,110.12999725341797
2017-01-06,109.69999694824219
2017-01-09,109.06999969482422
2017-01-10,109.19000244140625
2017-01-11,109.8499984741211
2017-01-12,109.08000183105469
2017-01-13,110.2699966430664
2017-01-16,109.06999969482422
2017-01-17,109.41999816894531
2017-01-18,109.62000274658203
2017-01-19,109.43000030517578
2017-01-20,109.68000030517578
2017-01-23,109.11000061035156
2017-01-24,109.47000122070312
2017-01-25,110.69999694824219
2017-01-26,110.94999694824219
2017-01-27,110.83000183105469
2017-01-30,109.45999908447266
2017-01-31,108.69000244140625
2017-02-01,109.7699966430664
2017-02-02,109.62999725341797
2017-02-03,109.83999633789062
2017-02-06,108.80999755859375
2017-02-07,109.0
2017-02-08,109.52999877929688
2017-02-09,110.55000305175781
2017-02-10,110.80999755859375
2017-02-13,111.83000183105469
2017-02-14,112.12999725341797
2017-02-15,112.2699966430664
2017-02-16,112.81999969482422
2017-02-17,112.44000244140625
2017-02-20,112.55999755859375
2017-02-21,113.51000213623047
2017-02-22,113.94999694824219
2017-02-23,113.94000244140625
2017-02-24,113.13999938964844
2017-02-27,113.36000061035156
2017-02-28,113.88999938964844
2017-03-01,115.5199966430664
2017-03-02,115.56999969482422
2017-03-03,115.79000091552734
2017-03-06,115.31999969482422
2017-03-07,115.30000305175781
2017-03-08,115.1500015258789
2017-03-09,115.4800033569336
2017-03-10,115.4000015258789
2017-03-13,116.16999816894531
2017-03-14,115.4800033569336
2017-03-15,116.0
2017-03-16,116.95999908447266
2017-03-17,117.66000366210938
2017-03-20,117.5199966430664
2017-03-21,116.70999908447266
2017-03-22,115.72000122070312
2017-03-23,116.86000061035156
2017-03-24,116.72000122070312
2017-03-27,116.0
2017-03-28,116.47000122070312
2017-03-29,116.7300033569336
2017-03-30,117.58000183105469
2017-03-31,118.22000122070312
2017-04-03,117.45999908447266
2017-04-04,117.63999938964844
2017-04-05,117.68000030517578
2017-04-06,118.19000244140625
2017-04-07,118.27999877929688
2017-04-10,118.5199966430664
2017-04-11,118.44999694824219
2017-04-12,118.33999633789062
2017-04-13,118.23999786376953
2017-04-18,116.80000305175781
2017-04-19,117.73999786376953
2017-04-20,117.76000213623047
2017-04-21,117.41999816894531
2017-04-24,119.55000305175781
2017-04-25,120.0
2017-04-26,120.62000274658203
2017-04-27,120.4800033569336
2017-04-28,120.04000091552734
2017-05-02,121.12000274658203
2017-05-03,120.55999755859375
2017-05-04,121.20999908447266
2017-05-05,122.4800033569336
2017-05-08,122.56999969482422
2017-05-09,123.3499984741211
2017-05-10,123.91999816894531
2017-05-11,122.45999908447266
2017-05-12,122.66999816894531
2017-05-15,122.9000015258789
2017-05-16,123.11000061035156
2017-05-17,121.55000305175781
2017-05-18,120.9000015258789
2017-05-19,121.97000122070312
2017-05-22,122.19000244140625
2017-05-23,122.30999755859375
2017-05-24,122.56999969482422
2017-05-25,121.91999816894531
2017-05-26,121.69000244140625
2017-05-29,121.94000244140625
2017-05-30,121.91000366210938
2017-05-31,121.75
2017-06-01,122.36000061035156
2017-06-02,122.05000305175781
2017-06-06,121.19000244140625
2017-06-07,121.54000091552734
2017-06-08,121.87999725341797
2017-06-09,121.81999969482422
2017-06-12,120.81999969482422
2017-06-13,122.2699966430664
2017-06-14,122.05000305175781
2017-06-15,120.80000305175781
2017-06-16,121.18000030517578
2017-06-19,122.0999984741211
2017-06-20,120.9000015258789
2017-06-21,120.97000122070312
2017-06-22,121.06999969482422
2017-06-23,121.08999633789062
2017-06-26,120.9800033569336
2017-06-27,119.97000122070312
2017-06-28,120.5
2017-06-29,118.91999816894531
2017-06-30,119.12999725341797
2017-07-03,119.12999725341797
2017-07-04,119.12999725341797
2017-07-05,119.12999725341797
2017-07-06,119.12999725341797
2017-07-07,119.12999725341797
2017-07-10,119.12999725341797
2017-07-11,119.12999725341797
2017-07-12,119.12999725341797
2017-07-13,122.47000122070312
2017-07-14,122.47000122070312
2017-07-17,122.91999816894531
2017-07-18,122.91999816894531
2017-07-19,122.94000244140625
2017-07-20,122.94000244140625
2017-07-21,120.56999969482422
2017-07-24,119.83000183105469
2017-07-25,119.83000183105469
2017-07-26,119.83000183105469
2017-07-27,121.47000122070312
2017-07-28,121.47000122070312
2017-07-31,121.47000122070312
2017-08-01,121.47000122070312
2017-08-02,120.88999938964844
2017-08-03,120.88999938964844
2017-08-04,120.88999938964844
2017-08-07,120.88999938964844
2017-08-08,122.1500015258789
2017-08-09,122.1500015258789
2017-08-10,120.72000122070312
2017-08-11,120.72000122070312
2017-08-14,120.72000122070312
2017-08-15,120.72000122070312
2017-08-16,121.6500015258789
2017-08-17,121.31999969482422
2017-08-18,121.31999969482422
