Date,Close
2015-02-19,292.739990234375
2015-02-20,294.1650085449219
2015-02-23,295.6000061035156
2015-02-24,295.79998779296875
2015-02-25,299.3999938964844
2015-02-26,299.9800109863281
2015-02-27,301.0199890136719
2015-03-02,299.5899963378906
2015-03-03,297.44500732421875
2015-03-04,297.45001220703125
2015-03-05,300.5199890136719
2015-03-06,299.17999267578125
2015-03-09,298.5799865722656
2015-03-10,295.3999938964844
2015-03-11,300.07000732421875
2015-03-12,299.54998779296875
2015-03-13,298.885009765625
2015-03-16,301.0899963378906
2015-03-17,299.54998779296875
2015-03-18,300.2749938964844
2015-03-19,301.6000061035156
2015-03-20,304.7799987792969
2015-03-23,303.19000244140625
2015-03-24,304.04998779296875
2015-03-25,302.55999755859375
2015-03-26,299.8699951171875
2015-03-27,299.7550048828125
2015-03-30,301.6300048828125
2015-03-31,299.5299987792969
2015-04-01,300.1549987792969
2015-04-02,298.44000244140625
2015-04-07,303.8999938964844
2015-04-08,303.4700012207031
2015-04-09,306.239990234375
2015-04-10,308.1300048828125
2015-04-13,308.9750061035156
2015-04-14,308.57000732421875
2015-04-15,310.5350036621094
2015-04-16,307.80999755859375
2015-04-17,302.0899963378906
2015-04-20,305.3550109863281
2015-04-21,306.80999755859375
2015-04-22,306.94000244140625
2015-04-23,305.75
2015-04-24,308.8949890136719
2015-04-27,311.2049865722656
2015-04-28,307.32501220703125
2015-04-29,301.2449951171875
2015-04-30,299.9549865722656
2015-05-01,299.9549865722656
2015-05-05,296.54998779296875
2015-05-06,295.0350036621094
2015-05-07,297.80499267578125
2015-05-08,303.6099853515625
2015-05-11,308.30999755859375
2015-05-12,305.18499755859375
2015-05-13,306.5799865722656
2015-05-14,306.82000732421875
2015-05-15,304.32501220703125
2015-05-18,304.6499938964844
2015-05-19,307.8900146484375
2015-05-20,309.82501220703125
2015-05-21,311.1300048828125
2015-05-22,311.3399963378906
2015-05-26,306.9649963378906
2015-05-27,311.2900085449219
2015-05-28,309.6300048828125
2015-05-29,307.7799987792969
2015-06-01,304.739990234375
2015-06-02,301.94000244140625
2015-06-03,301.3800048828125
2015-06-04,298.1000061035156
2015-06-05,295.17498779296875
2015-06-08,292.2049865722656
2015-06-09,290.5350036621094
