Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-01 00:00:00-04:00,1307.0,1433.300048828125,1307.0,1409.699951171875,6517,0.0,0.0
2019-07-01 00:00:00-04:00,1386.5999755859375,1444.199951171875,1382.800048828125,1426.0999755859375,302051,0.0,0.0
2019-08-01 00:00:00-04:00,1411.300048828125,1549.300048828125,1400.9000244140625,1519.0999755859375,17142,0.0,0.0
2019-10-01 00:00:00-04:00,1468.699951171875,1518.199951171875,1458.300048828125,1511.4000244140625,5233,0.0,0.0
2019-11-01 00:00:00-04:00,1511.0,1511.5999755859375,1447.0999755859375,1465.5999755859375,443701,0.0,0.0
2020-01-01 00:00:00-05:00,1518.0999755859375,1604.199951171875,1518.0,1582.9000244140625,316262,0.0,0.0
2020-02-01 00:00:00-05:00,1592.9000244140625,1686.5999755859375,1547.699951171875,1564.0999755859375,9617,0.0,0.0
2020-04-01 00:00:00-04:00,1570.0,1775.0,1570.0,1684.199951171875,14324,0.0,0.0
2020-05-01 00:00:00-04:00,1686.5999755859375,1770.5,1670.5,1736.9000244140625,168568,0.0,0.0
2020-06-01 00:00:00-04:00,1740.4000244140625,1793.199951171875,1668.5999755859375,1793.0,16436,0.0,0.0
2020-07-01 00:00:00-04:00,1793.5999755859375,1981.0999755859375,1765.800048828125,1962.800048828125,246967,0.0,0.0
2020-08-01 00:00:00-04:00,1984.300048828125,2063.0,1871.5999755859375,1967.5999755859375,11710,0.0,0.0
2020-09-01 00:00:00-04:00,1961.699951171875,1986.300048828125,1851.5,1887.5,17781,0.0,0.0
2020-10-01 00:00:00-04:00,1884.0999755859375,1929.0999755859375,1858.800048828125,1877.4000244140625,9613,0.0,0.0
2020-12-01 00:00:00-05:00,1775.0,1908.0,1774.9000244140625,1893.0999755859375,12142,0.0,0.0
2021-01-01 00:00:00-05:00,1912.199951171875,1959.9000244140625,1802.0,1847.300048828125,225930,0.0,0.0
2021-02-01 00:00:00-05:00,1866.5999755859375,1871.9000244140625,1718.800048828125,1728.0999755859375,16813,0.0,0.0
2021-03-01 00:00:00-05:00,1737.0999755859375,1750.300048828125,1673.699951171875,1713.800048828125,167914,0.0,0.0
2021-04-01 00:00:00-04:00,1706.800048828125,1794.5,1706.4000244140625,1767.300048828125,11366,0.0,0.0
2021-05-01 00:00:00-04:00,1788.5,1905.4000244140625,1774.800048828125,1902.5,210133,0.0,0.0
2021-06-01 00:00:00-04:00,1905.0999755859375,1916.199951171875,1752.0999755859375,1770.800048828125,8466,0.0,0.0
2021-07-01 00:00:00-04:00,1775.699951171875,1833.0,1768.800048828125,1812.5999755859375,245814,0.0,0.0
2021-09-01 00:00:00-04:00,1813.5,1833.9000244140625,1721.4000244140625,1755.300048828125,28543,0.0,0.0
2021-10-01 00:00:00-04:00,1754.300048828125,1809.0,1744.699951171875,1783.0,8208,0.0,0.0
2021-11-01 00:00:00-04:00,1787.5,1869.699951171875,1761.800048828125,1773.5999755859375,221936,0.0,0.0
2021-12-01 00:00:00-05:00,1774.800048828125,1827.800048828125,1753.9000244140625,1827.5,10803,0.0,0.0
2022-01-01 00:00:00-05:00,1830.0999755859375,1852.699951171875,1778.800048828125,1795.0,232014,0.0,0.0
2022-02-01 00:00:00-05:00,1797.199951171875,1972.5,1787.9000244140625,1899.4000244140625,9510,0.0,0.0
2022-03-01 00:00:00-05:00,1908.300048828125,2072.0,1893.5,1949.199951171875,157864,0.0,0.0
2022-04-01 00:00:00-04:00,1935.0,1997.0999755859375,1872.9000244140625,1909.300048828125,7725,0.0,0.0
2022-06-01 00:00:00-04:00,1831.0,1875.5999755859375,1801.0,1804.0999755859375,7851,0.0,0.0
2022-07-01 00:00:00-04:00,1795.5,1806.0999755859375,1679.800048828125,1762.9000244140625,194989,0.0,0.0
2022-08-01 00:00:00-04:00,1763.9000244140625,1804.9000244140625,1708.5,1712.800048828125,11161,0.0,0.0
2022-09-01 00:00:00-04:00,1707.9000244140625,1728.0999755859375,1620.4000244140625,1662.4000244140625,41586,0.0,0.0
2022-10-01 00:00:00-04:00,1667.199951171875,1728.0,1622.800048828125,1635.9000244140625,8817,0.0,0.0
2022-11-01 00:00:00-04:00,1630.800048828125,1778.9000244140625,1615.0999755859375,1746.0,161813,0.0,0.0
2022-12-01 00:00:00-05:00,1768.699951171875,1826.300048828125,1764.300048828125,1819.699951171875,9347,0.0,0.0
2023-02-01 00:00:00-05:00,1927.199951171875,1959.0999755859375,1808.0999755859375,1828.9000244140625,10398,0.0,0.0
2023-03-01 00:00:00-05:00,1827.0999755859375,2003.9000244140625,1811.5,1969.0,104261,0.0,0.0
2023-04-01 00:00:00-04:00,1968.0999755859375,2048.60009765625,1950.0,1990.0999755859375,7282,0.0,0.0
2023-05-01 00:00:00-04:00,1980.0999755859375,2072.0,1931.0,1963.9000244140625,215367,0.0,0.0
2023-06-01 00:00:00-04:00,1963.199951171875,1983.0,1892.5,1921.0999755859375,6383,0.0,0.0
2023-07-01 00:00:00-04:00,1917.9000244140625,1978.4000244140625,1903.199951171875,1970.5,220474,0.0,0.0
2023-08-01 00:00:00-04:00,1964.9000244140625,1965.4000244140625,1884.0,1938.199951171875,9086,0.0,0.0
2023-09-01 00:00:00-04:00,1950.0,1950.0,1846.0,1848.0999755859375,19996,0.0,0.0
2023-11-01 00:00:00-04:00,1990.5,2052.10009765625,1932.5999755859375,2038.0999755859375,206040,0.0,0.0
2023-12-01 00:00:00-05:00,2038.300048828125,2130.199951171875,1975.0,2062.39990234375,8723,0.0,0.0
2024-01-01 00:00:00-05:00,2063.5,2073.699951171875,2002.5999755859375,2048.39990234375,184500,0.0,0.0
2024-02-01 00:00:00-05:00,2040.199951171875,2064.5,1984.800048828125,2045.699951171875,10472,0.0,0.0
2024-03-01 00:00:00-05:00,2043.0999755859375,2234.10009765625,2041.800048828125,2217.39990234375,241903,0.0,0.0
2024-04-01 00:00:00-04:00,2235.699951171875,2429.0,2230.0,2291.39990234375,8117,0.0,0.0
2024-05-01 00:00:00-04:00,2287.699951171875,2435.800048828125,2277.60009765625,2322.89990234375,154217,0.0,0.0
2024-06-01 00:00:00-04:00,2322.60009765625,2385.10009765625,2285.39990234375,2348.89990234375,149611,0.0,0.0
