Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-06-16 00:00:00-04:00,14.211318902790975,14.286467012974658,14.044322748473155,14.14452075958252,8929300,0.0,0.0
2014-06-17 00:00:00-04:00,14.019274313775972,14.328215126107887,13.952474578576266,14.253067016601562,8765600,0.0,0.0
2014-06-18 00:00:00-04:00,14.236369613760266,14.536962105225252,14.094423336412204,14.52861213684082,8889300,0.0,0.0
2014-06-19 00:00:00-04:00,14.779102217594897,15.062994691747525,14.645505946534033,15.037944793701172,17776000,0.0,0.0
2014-06-20 00:00:00-04:00,14.879298210144043,15.104742508502136,14.812500076474215,14.879298210144043,16426800,0.0,0.0
2014-06-23 00:00:00-04:00,14.896000832497641,15.238341528469483,14.829202686761512,15.196593284606934,8748100,0.0,0.0
2014-06-24 00:00:00-04:00,15.221644645785101,15.296792773879417,14.712309279649302,14.812505722045898,9831500,0.0,0.0
2014-06-25 00:00:00-04:00,14.87095130169673,14.97114931909786,14.76240490938951,14.837553024291992,6211300,0.0,0.0
2014-06-26 00:00:00-04:00,14.787450591017173,15.037944793701172,14.66220428597176,15.037944793701172,7946600,0.0,0.0
2014-06-27 00:00:00-04:00,15.02959428091794,15.188240444253703,14.912697946140598,15.046294212341309,9221900,0.0,0.0
2014-06-30 00:00:00-04:00,14.971147625123029,15.313488290901642,14.895999518723501,15.280088424682617,7898600,0.0,0.0
2014-07-01 00:00:00-04:00,15.280089364859512,15.405337278294024,15.046296657314294,15.18824291229248,7210200,0.0,0.0
2014-07-02 00:00:00-04:00,15.146494693606693,15.413687297944742,15.138144725646935,15.313490867614746,6742700,0.0,0.0
2014-07-03 00:00:00-04:00,15.179896361206984,15.42203909031092,15.071348357482604,15.396990776062012,6755700,0.0,0.0
2014-07-07 00:00:00-04:00,15.204940721826723,15.31348869732617,15.046296130855715,15.28843879699707,12778500,0.0,0.0
2014-07-08 00:00:00-04:00,15.363588631840537,15.622431260621497,15.088046067630225,15.605732917785645,19589200,0.0,0.0
2014-07-09 00:00:00-04:00,15.680878115191026,15.92302076346102,15.580680113863068,15.781074523925781,10934700,0.0,0.0
2014-07-10 00:00:00-04:00,16.04826817280477,16.27371249683036,15.438734934596312,15.522233009338379,19431300,0.0,0.0
2014-07-11 00:00:00-04:00,15.614079321443349,16.115064529221442,15.447083190455228,16.10671615600586,13204300,0.0,0.0
2014-07-14 00:00:00-04:00,15.563985970419553,16.01487475520936,15.538937655215982,15.76438045501709,11639000,0.0,0.0
2014-07-15 00:00:00-04:00,15.847875657597339,16.039920137817393,15.271742216937177,15.305140495300293,14481000,0.0,0.0
2014-07-16 00:00:00-04:00,15.47213614705282,15.864575062097376,15.396988032509093,15.772727012634277,17159700,0.0,0.0
2014-07-17 00:00:00-04:00,15.847877317550905,16.039921817886267,15.680882723056808,16.014873504638672,12789100,0.0,0.0
2014-07-18 00:00:00-04:00,15.797777615970212,16.031571937434673,15.756029369412834,16.023221969604492,9853600,0.0,0.0
2014-07-21 00:00:00-04:00,16.048269813002303,16.05661978058924,15.697579137318279,15.948073387145996,7394900,0.0,0.0
2014-07-22 00:00:00-04:00,15.914673474402136,15.931373409531524,15.664180817835195,15.730978965759277,6165900,0.0,0.0
2014-07-23 00:00:00-04:00,15.72262812228861,15.80612620069041,15.622430109687773,15.647480010986328,7517200,0.0,0.0
2014-07-24 00:00:00-04:00,15.54728257665498,15.580680850280727,15.238340184502114,15.280088424682617,9275300,0.0,0.0
2014-07-25 00:00:00-04:00,15.23834283774263,15.614083435162748,15.196594590293087,15.597383499145508,8675400,0.0,0.0
2014-07-28 00:00:00-04:00,15.530584800947059,15.630781228336174,15.38028856726989,15.605732917785645,5871600,0.0,0.0
2014-07-29 00:00:00-04:00,15.597381117346908,15.680879192088975,15.472134801530464,15.522233009338379,3920200,0.0,0.0
2014-07-30 00:00:00-04:00,15.42203426361084,15.522232267028274,15.229989815703426,15.42203426361084,7316800,0.0,0.0
2014-07-31 00:00:00-04:00,15.088046478286087,15.405338889705622,15.071346542402209,15.096396446228027,9035100,0.0,0.0
2014-08-01 00:00:00-04:00,15.255035812717486,15.371932126309966,15.046291485535011,15.204936027526855,9151400,0.0,0.0
2014-08-04 00:00:00-04:00,15.196592284139138,15.296788699850191,14.921049752043771,15.071344375610352,6918500,0.0,0.0
2014-08-05 00:00:00-04:00,15.037947510630607,15.104745658229564,14.82085313278563,15.054647445678711,7039000,0.0,0.0
2014-08-06 00:00:00-04:00,15.296790787046143,15.388638841141395,15.221642668712487,15.330190658569336,8441700,0.0,0.0
2014-08-07 00:00:00-04:00,15.305133997943157,15.455430168256996,15.22163594859182,15.438730239868164,6635000,0.0,0.0
2014-08-08 00:00:00-04:00,15.589032982356292,15.864575546566604,15.497184930088356,15.605732917785645,8532600,0.0,0.0
2014-08-11 00:00:00-04:00,15.605724743690187,15.714271081938678,15.49717681284903,15.61407470703125,5724100,0.0,0.0
2014-08-12 00:00:00-04:00,15.747680879373181,16.081671660955045,15.697581067690649,16.014873504638672,10271900,0.0,0.0
2014-08-13 00:00:00-04:00,16.073316154352742,16.165164184864558,15.906320024802737,15.91466999053955,6881900,0.0,0.0
2014-08-14 00:00:00-04:00,15.897973131233881,16.106717516302016,15.872923231692127,15.964771270751953,9049700,0.0,0.0
2014-08-15 00:00:00-04:00,15.714280298342276,15.906324790042563,15.672532049744335,15.82282829284668,6126300,0.0,0.0
2014-08-18 00:00:00-04:00,15.69757396000909,15.872920036315918,15.60572753203213,15.872920036315918,6010600,0.0,0.0
2014-08-19 00:00:00-04:00,15.831178824837878,15.93972683412748,15.664184215106372,15.72263240814209,4012200,0.0,0.0
2014-08-20 00:00:00-04:00,15.697578364846656,15.722628266374775,15.522233831930016,15.630780220031738,5890000,0.0,0.0
2014-08-21 00:00:00-04:00,15.396987366580655,15.43873560948,15.179892999798616,15.4053373336792,9529200,0.0,0.0
2014-08-22 00:00:00-04:00,15.380286216195628,15.405336115510458,15.188241765895038,15.229990005493164,8141300,0.0,0.0
2014-08-25 00:00:00-04:00,15.213289302246116,15.246689166307918,14.99619496362392,15.037944793701172,5669500,0.0,0.0
2014-08-26 00:00:00-04:00,15.246691298665187,15.263391233031692,15.096395074553435,15.238341331481934,6523400,0.0,0.0
2014-08-27 00:00:00-04:00,15.3053242878511,15.322068504913013,15.020651837205177,15.171360969543457,3573700,0.05,0.0
2014-08-28 00:00:00-04:00,15.32207047391381,15.32207047391381,15.179734230299577,15.255088806152344,4829000,0.0,0.0
2014-08-29 00:00:00-04:00,15.238338575755822,15.430910594983583,15.137865315263605,15.397418975830078,5076500,0.0,0.0
2014-09-02 00:00:00-04:00,15.104373857594227,15.17972679959165,14.92854606768518,14.953664779663086,8611900,0.0,0.0
2014-09-03 00:00:00-04:00,15.054141469952581,15.070887283540108,14.844823591014523,14.86156940460205,5056500,0.0,0.0
2014-09-04 00:00:00-04:00,14.945293729448286,14.962039539510666,14.233612771480589,14.250358581542969,14899200,0.0,0.0
2014-09-05 00:00:00-04:00,14.325717472939294,14.44293498497574,14.166635423054956,14.36758041381836,10167000,0.0,0.0
2014-09-08 00:00:00-04:00,14.25873686128275,14.30897271343752,13.965691462603532,14.0159273147583,10162900,0.0,0.0
2014-09-09 00:00:00-04:00,14.041043690597098,14.216869942211831,13.865215842013685,14.133142471313477,8151900,0.0,0.0
2014-09-10 00:00:00-04:00,14.099654799662213,14.241991044908179,13.923826921667102,14.0159273147583,10331600,0.0,0.0
2014-09-11 00:00:00-04:00,13.93219898993699,14.175008521823411,13.814981476319463,14.116399765014648,9962700,0.0,0.0
2014-09-12 00:00:00-04:00,14.007554260763332,14.200126356159542,13.781490532966599,13.831727981567383,9612000,0.0,0.0
2014-09-15 00:00:00-04:00,13.965689739399702,13.974062646553868,13.70613600549554,13.764744758605957,6969900,0.0,0.0
2014-09-16 00:00:00-04:00,13.781489132909975,13.999179930491445,13.630781593324743,13.873589515686035,9668300,0.0,0.0
2014-09-17 00:00:00-04:00,13.80661022448263,13.932200660844908,13.547056443071387,13.60566520690918,9664900,0.0,0.0
2014-09-18 00:00:00-04:00,13.622407876267744,13.66427081305801,13.371226263104461,13.396344184875488,10900800,0.0,0.0
2014-09-19 00:00:00-04:00,13.320990900147432,13.371227546997499,13.019573414500263,13.103300094604492,17804700,0.0,0.0
2014-09-22 00:00:00-04:00,13.036317558403526,13.053063372393963,12.818627565918382,12.90235424041748,13348700,0.0,0.0
2014-09-23 00:00:00-04:00,13.094924546750383,13.161906192637867,12.893978810603727,13.011197090148926,10405900,0.0,0.0
2014-09-24 00:00:00-04:00,12.935843493703187,13.103297620781738,12.801880192040345,12.835371017456055,8989100,0.0,0.0
2014-09-25 00:00:00-04:00,12.776762291703747,13.078179720895829,12.734898560250448,12.910725593566895,12407500,0.0,0.0
2014-09-26 00:00:00-04:00,12.877235691800122,12.877235691800122,12.684662832695176,12.760017395019531,8276800,0.0,0.0
2014-09-29 00:00:00-04:00,12.827002040932712,12.860492876608077,12.550702446989817,12.559075355529785,7872200,0.0,0.0
2014-09-30 00:00:00-04:00,12.458601642357829,12.559074139656953,12.18230207516413,12.274401664733887,15680800,0.0,0.0
2014-10-01 00:00:00-04:00,12.358129148576477,12.584192067942748,12.282774575959577,12.349756240844727,11922400,0.0,0.0
2014-10-02 00:00:00-04:00,12.425112077770454,12.475347932303817,12.123693756632237,12.307893753051758,13280300,0.0,0.0
2014-10-03 00:00:00-04:00,12.065085176929301,12.065085176929301,11.772040558404443,11.855767250061035,14979200,0.0,0.0
2014-10-06 00:00:00-04:00,11.931119565445968,12.014847039684952,11.847392091206984,11.922746658325195,13519500,0.0,0.0
2014-10-07 00:00:00-04:00,11.939491264658082,11.989727105331655,11.370146413795643,11.437128067016602,20884600,0.0,0.0
2014-10-08 00:00:00-04:00,11.638073584990762,12.123690993381295,11.227810739709849,12.031591415405273,20503900,0.0,0.0
2014-10-09 00:00:00-04:00,12.056709795934436,12.06508270292855,11.361774485110242,11.663192749023438,19648600,0.0,0.0
2014-10-10 00:00:00-04:00,11.571091339387936,11.755291284445349,11.269673900781132,11.286418914794922,11679900,0.0,0.0
2014-10-13 00:00:00-04:00,11.412009193374878,11.62132704182603,11.236182168736542,11.261300086975098,10546700,0.0,0.0
2014-10-14 00:00:00-04:00,11.412011450751427,11.646447263814194,11.32828397541539,11.445502281188965,10181900,0.0,0.0
2014-10-15 00:00:00-04:00,11.403633791784184,11.671560323643204,11.219433901889083,11.345025062561035,13742700,0.0,0.0
2014-10-16 00:00:00-04:00,11.27804774354828,11.721801431300463,11.227811100366733,11.537601470947266,12820700,0.0,0.0
2014-10-17 00:00:00-04:00,11.59620781759227,11.62132573300198,11.227807998657227,11.227807998657227,11240000,0.0,0.0
2014-10-20 00:00:00-04:00,11.33665534446918,11.49573656784198,11.244555772883272,11.453873634338379,7813300,0.0,0.0
2014-10-21 00:00:00-04:00,11.612957706193614,11.612957706193614,11.319913107367633,11.403639793395996,9726500,0.0,0.0
2014-10-22 00:00:00-04:00,11.361774580773883,11.47899288422534,11.194320431903492,11.211066246032715,10546400,0.0,0.0
