Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-01 00:00:00-04:00,154.78125,159.03125,154.625,157.25,7470245,0.0,0.0
2021-05-01 00:00:00-04:00,157.21875,160.46875,155.4375,158.125,8543789,0.0,0.0
2021-06-01 00:00:00-04:00,157.875,163.3125,157.125,160.75,2556018,0.0,0.0
2021-07-01 00:00:00-04:00,160.21875,167.125,159.9375,164.71875,7392135,0.0,0.0
2021-09-01 00:00:00-04:00,164.4375,166.21875,158.6875,159.21875,4005667,0.0,0.0
2021-10-01 00:00:00-04:00,159.96875,161.25,157.09375,160.84375,9011717,0.0,0.0
2021-11-01 00:00:00-04:00,160.8125,164.03125,158.90625,163.6875,9480268,0.0,0.0
2021-12-01 00:00:00-05:00,163.46875,165.84375,159.03125,160.4375,1770800,0.0,0.0
2022-01-01 00:00:00-05:00,160.0,160.15625,153.21875,155.625,8156425,0.0,0.0
2022-02-01 00:00:00-05:00,155.53125,156.53125,150.375,154.59375,8643845,0.0,0.0
2022-03-01 00:00:00-05:00,154.78125,157.78125,146.3125,150.0625,2687827,0.0,0.0
2022-04-01 00:00:00-04:00,149.9375,150.0625,138.4375,140.6875,6800910,0.0,0.0
2022-06-01 00:00:00-04:00,140.40625,141.0,132.28125,138.625,2643591,0.0,0.0
2022-07-01 00:00:00-04:00,137.96875,144.375,136.75,144.0,6270946,0.0,0.0
2022-08-01 00:00:00-04:00,143.5625,145.96875,135.53125,136.40625,6995696,0.0,0.0
2022-09-01 00:00:00-04:00,135.625,135.65625,123.9375,126.40625,3602497,0.0,0.0
2022-10-01 00:00:00-04:00,126.15625,129.375,117.59375,120.5,6950976,0.0,0.0
2022-11-01 00:00:00-04:00,121.0,128.6875,118.09375,127.03125,6830709,0.0,0.0
2022-12-01 00:00:00-05:00,128.15625,132.3125,124.34375,125.34375,1692453,0.0,0.0
2023-02-01 00:00:00-05:00,130.1875,132.6875,123.25,124.125,7890114,0.0,0.0
2023-03-01 00:00:00-05:00,124.0625,133.28125,121.84375,131.15625,2468316,0.0,0.0
2023-04-01 00:00:00-04:00,131.15625,134.4375,129.125,131.65625,4811442,0.0,0.0
2023-05-01 00:00:00-04:00,131.8125,133.0,124.96875,128.0625,7616266,0.0,0.0
2023-06-01 00:00:00-04:00,128.0625,129.5,125.65625,126.90625,2746863,0.0,0.0
2023-07-01 00:00:00-04:00,126.75,127.75,122.9375,124.4375,6639326,0.0,0.0
2023-08-01 00:00:00-04:00,124.46875,124.625,117.5625,121.5625,9390506,0.0,0.0
2023-09-01 00:00:00-04:00,121.34375,121.8125,112.3125,113.78125,4817561,0.0,0.0
2023-11-01 00:00:00-04:00,108.65625,117.71875,108.59375,116.4375,11586931,0.0,0.0
2023-12-01 00:00:00-05:00,116.65625,125.9375,116.46875,124.9375,2706431,0.0,0.0
2024-01-01 00:00:00-05:00,124.46875,124.65625,119.0,122.34375,10250331,0.0,0.0
2024-02-01 00:00:00-05:00,123.03125,124.75,117.34375,119.25,10161979,0.0,0.0
2024-03-01 00:00:00-05:00,119.15625,122.21875,118.125,120.4375,2905705,0.0,0.0
2024-04-01 00:00:00-04:00,120.34375,120.46875,112.84375,113.8125,10766940,0.0,0.0
2024-05-01 00:00:00-04:00,113.9375,118.71875,113.6875,115.9375,9975238,0.0,0.0
2024-06-01 00:00:00-04:00,116.1875,120.75,116.1875,120.40625,490186,0.0,0.0
